29183.706	-511663.552
29183.843	-511663.4055
29183.9705	-511663.2635
29184.0895	-511663.129
29184.199	-511663.0045
29184.2995	-511662.8945
29184.3815	-511662.801
29184.455	-511662.726
29184.5005	-511662.673
29184.6285	-511662.523
29184.747	-511662.371
29184.884	-511662.2215
29185.012	-511662.0705
29185.1395	-511661.926
29185.2675	-511661.773
29185.386	-511661.617
29185.505	-511661.4615
29185.6325	-511661.305
29185.7515	-511661.151
29185.879	-511661.0025
29186.007	-511660.8525
29186.135	-511660.7015
29186.2625	-511660.551
29186.3905	-511660.3945
29186.509	-511660.238
29186.6275	-511660.0805
29186.7465	-511659.921
29186.856	-511659.7615
29186.9745	-511659.603
29187.102	-511659.4475
29187.221	-511659.291
29187.3395	-511659.136
29187.4675	-511658.984
29187.595	-511658.832
29187.723	-511658.68
29187.8415	-511658.5235
29187.9695	-511658.373
29188.0975	-511658.225
29188.225	-511658.0755
29188.353	-511657.921
29188.4715	-511657.768
29188.5995	-511657.615
29188.709	-511657.452
29188.846	-511657.3025
29188.9645	-511657.147
29189.083	-511656.994
29189.211	-511656.8355
29189.3295	-511656.6815
29189.4485	-511656.523
29189.567	-511656.3665
29189.695	-511656.211
29189.8135	-511656.058
29189.932	-511655.8995
29190.0505	-511655.741
29190.1785	-511655.588
29190.3065	-511655.4415
29190.434	-511655.2885
29190.553	-511655.133
29190.6715	-511654.9735
29190.7995	-511654.8215
29190.927	-511654.6715
29191.046	-511654.5175
29191.1645	-511654.358
29191.283	-511654.2015
29191.411	-511654.0475
29191.5385	-511653.8975
29191.6575	-511653.7435
29191.7945	-511653.5945
29191.913	-511653.4385
29192.041	-511653.2865
29192.1685	-511653.1355
29192.2965	-511652.988
29192.415	-511652.8295
29192.534	-511652.673
29192.6615	-511652.5255
29192.7895	-511652.3715
29192.908	-511652.2115
29193.027	-511652.053
29193.1455	-511651.8955
29193.273	-511651.745
29193.392	-511651.5895
29193.5105	-511651.431
29193.629	-511651.2715
29193.7385	-511651.1105
29193.8665	-511650.9565
29193.985	-511650.799
29194.1035	-511650.6405
29194.2225	-511650.481
29194.332	-511650.319
29194.441	-511650.155
29194.5505	-511649.992
29194.669	-511649.828
29194.7785	-511649.6665
29194.8975	-511649.5055
29195.016	-511649.3535
29195.144	-511649.204
29195.2715	-511649.052
29195.4085	-511648.9055
29195.5275	-511648.75
29195.655	-511648.597
29195.774	-511648.4385
29195.883	-511648.279
29196.002	-511648.1205
29196.1205	-511647.9605
29196.239	-511647.8055
29196.367	-511647.649
29196.4855	-511647.497
29196.6225	-511647.3505
29196.7505	-511647.1995
29196.8785	-511647.0475
29197.006	-511646.896
29197.125	-511646.744
29197.2525	-511646.592
29197.3805	-511646.44
29197.5085	-511646.288
29197.627	-511646.1295
29197.7455	-511645.9765
29197.8735	-511645.8245
29198.001	-511645.6755
29198.1385	-511645.528
29198.257	-511645.3685
29198.3755	-511645.213
29198.485	-511645.0515
29198.613	-511644.8995
29198.7405	-511644.745
29198.85	-511644.5865
29198.978	-511644.4335
29199.0965	-511644.275
29199.215	-511644.1185
29199.334	-511643.961
29199.4525	-511643.8015
29199.571	-511643.645
29199.699	-511643.4945
29199.827	-511643.338
29199.9455	-511643.1815
29200.064	-511643.0255
29200.1825	-511642.869
29200.3105	-511642.719
29200.429	-511642.5605
29200.548	-511642.4
29200.6665	-511642.2425
29200.785	-511642.083
29200.8945	-511641.923
29201.013	-511641.7655
29201.141	-511641.6105
29201.269	-511641.4585
29201.3875	-511641.3065
29201.5155	-511641.1535
29201.634	-511640.998
29201.7615	-511640.844
29201.8805	-511640.6875
29201.999	-511640.526
29202.1175	-511640.3685
29202.227	-511640.2065
29202.3365	-511640.045
29202.455	-511639.8865
29202.583	-511639.729
29202.7015	-511639.5725
29202.8295	-511639.424
29202.9575	-511639.275
29203.085	-511639.12
29203.2035	-511638.9655
29203.3315	-511638.8115
29203.45	-511638.655
29203.569	-511638.4955
29203.6875	-511638.339
29203.806	-511638.186
29203.934	-511638.032
29204.0525	-511637.8725
29204.171	-511637.7135
29204.29	-511637.5565
29204.3995	-511637.3965
29204.518	-511637.234
29204.6365	-511637.075
29204.755	-511636.92
29204.883	-511636.767
29205.011	-511636.616
29205.1385	-511636.466
29205.2665	-511636.314
29205.385	-511636.159
29205.513	-511636.0105
29205.641	-511635.8595
29205.7595	-511635.703
29205.8875	-511635.551
29206.015	-511635.4025
29206.143	-511635.2535
29206.271	-511635.0975
29206.3895	-511634.9375
29206.499	-511634.779
29206.6265	-511634.624
29206.736	-511634.463
29206.855	-511634.3035
29206.9825	-511634.1505
29207.092	-511633.9875
29207.2105	-511633.827
29207.3295	-511633.6695
29207.439	-511633.51
29207.5575	-511633.3515
29207.676	-511633.1925
29207.7945	-511633.0355
29207.9135	-511632.878
29208.032	-511632.716
29208.16	-511632.5695
29208.269	-511632.4055
29208.397	-511632.2535
29208.525	-511632.1005
29208.6435	-511631.9475
29208.762	-511631.79
29208.89	-511631.636
29209.0085	-511631.4775
29209.1365	-511631.3265
29209.2645	-511631.1775
29209.383	-511631.02
29209.5015	-511630.865
29209.6385	-511630.7175
29209.7665	-511630.5665
29209.885	-511630.4135
29210.013	-511630.259
29210.1315	-511630.102
29210.25	-511629.9455
29210.378	-511629.7925
29210.506	-511629.646
29210.643	-511629.5015
29210.7705	-511629.3505
29210.8895	-511629.1955
29211.008	-511629.0345
29211.1265	-511628.875
29211.2455	-511628.722
29211.373	-511628.572
29211.4915	-511628.4135
29211.6195	-511628.2575
29211.738	-511628.1055
29211.866	-511627.952
29211.9845	-511627.797
29212.1125	-511627.644
29212.2405	-511627.491
29212.359	-511627.3365
29212.487	-511627.186
29212.6145	-511627.0295
29212.7425	-511626.8795
29212.8705	-511626.7285
29212.989	-511626.577
29213.126	-511626.429
29213.254	-511626.2805
29213.3815	-511626.1285
29213.5095	-511625.982
29213.6375	-511625.832
29213.7745	-511625.6855
29213.902	-511625.536
29214.03	-511625.384
29214.158	-511625.232
29214.286	-511625.0895
29214.423	-511624.943
29214.56	-511624.798
29214.6785	-511624.646
29214.8155	-511624.5005
29214.9525	-511624.357
29215.0895	-511624.2185
29215.2265	-511624.0715
29215.3455	-511623.92
29215.473	-511623.7665
29215.601	-511623.6145
29215.7195	-511623.4605
29215.8475	-511623.304
29215.966	-511623.152
29216.094	-511622.998
29216.194	-511622.831
29216.3035	-511622.6645
29216.422	-511622.503
29216.5315	-511622.341
29216.65	-511622.1815
29216.778	-511622.0315
29216.8965	-511621.872
29217.0245	-511621.7245
29217.143	-511621.566
29217.2525	-511621.405
29217.3715	-511621.2475
29217.499	-511621.0935
29217.6175	-511620.938
29217.7455	-511620.784
29217.864	-511620.629
29217.983	-511620.4705
29218.0925	-511620.3085
29218.211	-511620.1465
29218.3295	-511619.989
29218.448	-511619.833
29218.576	-511619.681
29218.704	-511619.53
29218.8315	-511619.377
29218.9595	-511619.225
29219.0875	-511619.076
29219.215	-511618.924
29219.343	-511618.7765
29219.471	-511618.629
29219.608	-511618.4835
29219.7355	-511618.3305
29219.8545	-511618.1785
29219.982	-511618.0255
29220.11	-511617.8725
29220.2285	-511617.715
29220.3565	-511617.563
29220.475	-511617.411
29220.603	-511617.257
29220.731	-511617.107
29220.8585	-511616.956
29220.9775	-511616.802
29221.1145	-511616.659
29221.2515	-511616.5145
29221.3975	-511616.3745
29221.5255	-511616.227
29221.6535	-511616.0725
29221.781	-511615.924
29221.918	-511615.782
29222.046	-511615.634
29222.183	-511615.493
29222.311	-511615.337
29222.4295	-511615.1835
29222.5575	-511615.034
29222.6945	-511614.8865
29222.822	-511614.74
29222.9595	-511614.5955
29223.078	-511614.439
29223.2055	-511614.287
29223.343	-511614.143
29223.4615	-511613.9865
29223.589	-511613.831
29223.708	-511613.678
29223.8355	-511613.526
29223.9725	-511613.3805
29224.0915	-511613.2275
29224.2285	-511613.08
29224.3565	-511612.9345
29224.4935	-511612.7925
29224.6395	-511612.6525
29224.7765	-511612.509
29224.9135	-511612.365
29225.0415	-511612.2185
29225.1785	-511612.0775
29225.3155	-511611.935
29225.4525	-511611.792
29225.5895	-511611.65
29225.736	-511611.5085
29225.8635	-511611.36
29225.9825	-511611.2035
29226.101	-511611.046
29226.2195	-511610.889
29226.3475	-511610.7345
29226.466	-511610.5795
29226.594	-511610.4275
29226.7215	-511610.2765
29226.8495	-511610.13
29226.9865	-511609.9855
29227.1145	-511609.838
29227.2425	-511609.686
29227.3795	-511609.5395
29227.498	-511609.382
29227.6165	-511609.226
29227.7535	-511609.086
29227.8815	-511608.934
29228.0185	-511608.785
29228.1465	-511608.6365
29228.274	-511608.4875
29228.402	-511608.337
29228.53	-511608.187
29228.6575	-511608.034
29228.7855	-511607.885
29228.9135	-511607.732
29229.041	-511607.5825
29229.16	-511607.428
29229.2785	-511607.271
29229.4065	-511607.1175
29229.534	-511606.9635
29229.662	-511606.815
29229.7805	-511606.6595
29229.9085	-511606.511
29230.0455	-511606.3675
29230.1825	-511606.222
29230.3105	-511606.0745
29230.4475	-511605.9315
29230.5845	-511605.785
29230.7215	-511605.6395
29230.8585	-511605.4985
29230.9955	-511605.356
29231.1325	-511605.212
29231.2695	-511605.0695
29231.3975	-511604.9245
29231.5345	-511604.7775
29231.6715	-511604.638
29231.818	-511604.4965
29231.955	-511604.3545
29232.092	-511604.2115
29232.2195	-511604.065
29232.357	-511603.917
29232.4845	-511603.7695
29232.6125	-511603.622
29232.7495	-511603.472
29232.868	-511603.32
29232.996	-511603.165
29233.1145	-511603.0095
29233.2425	-511602.86
29233.416	-511602.656
29233.5345	-511602.512
29233.571	-511602.4745
29233.6805	-511602.338
29233.7995	-511602.2025
29233.909	-511602.067
29234.0185	-511601.9315
29234.137	-511601.796
29234.247	-511601.6605
29234.3655	-511601.525
29234.475	-511601.3905
29234.5845	-511601.255
29234.7035	-511601.121
29234.813	-511600.9865
29234.9315	-511600.851
29235.041	-511600.7165
29235.16	-511600.5825
29235.2695	-511600.448
29235.388	-511600.3135
29235.4975	-511600.179
29235.6075	-511600.045
29235.726	-511599.9105
29235.8355	-511599.776
29235.9545	-511599.6415
29236.064	-511599.5075
29236.1825	-511599.373
29236.292	-511599.2395
29236.411	-511599.1055
29236.5205	-511598.971
29236.63	-511598.8365
29236.7485	-511598.7035
29236.858	-511598.569
29236.977	-511598.4345
29237.0865	-511598.3
29237.205	-511598.167
29237.315	-511598.0325
29237.4245	-511597.898
29237.543	-511597.764
29237.6525	-511597.6305
29237.762	-511597.496
29237.881	-511597.362
29237.9905	-511597.2285
29238.109	-511597.094
29238.2185	-511596.961
29238.3285	-511596.8265
29238.447	-511596.6935
29238.5565	-511596.559
29238.6755	-511596.4255
29238.785	-511596.2915
29238.8945	-511596.158
29239.013	-511596.0245
29239.1225	-511595.8915
29239.2415	-511595.758
29239.351	-511595.625
29239.4605	-511595.4915
29239.5795	-511595.3585
29239.689	-511595.225
29239.8075	-511595.093
29239.917	-511594.9595
29240.036	-511594.8275
29240.1455	-511594.694
29240.264	-511594.562
29240.3735	-511594.43
29240.4925	-511594.2975
29240.602	-511594.1665
29240.7205	-511594.0345
29240.8395	-511593.9035
29240.949	-511593.7725
29241.068	-511593.641
29241.1865	-511593.509
29241.296	-511593.379
29241.415	-511593.248
29241.5335	-511593.118
29241.6525	-511592.988
29241.771	-511592.858
29241.8805	-511592.728
29241.9995	-511592.599
29242.118	-511592.47
29242.237	-511592.3415
29242.3555	-511592.2125
29242.4745	-511592.0845
29242.593	-511591.957
29242.721	-511591.8135
29242.867	-511591.6825
29242.995	-511591.536
29243.123	-511591.3925
29243.26	-511591.2505
29243.3695	-511591.09
29243.4975	-511590.942
29243.625	-511590.7935
29243.753	-511590.649
29243.8625	-511590.496
29243.9905	-511590.3455
29244.109	-511590.1925
29244.2185	-511590.035
29244.3465	-511589.886
29244.4555	-511589.7245
29244.565	-511589.566
29244.6745	-511589.4065
29244.784	-511589.241
29244.9025	-511589.088
29245.0215	-511588.935
29245.1215	-511588.7745
29245.222	-511588.6105
29245.3405	-511588.455
29245.441	-511588.287
29245.532	-511588.121
29245.632	-511587.9535
29245.714	-511587.773
29245.7775	-511587.5905
29245.8225	-511587.4005
29245.877	-511587.2125
29245.913	-511587.0205
29245.9305	-511586.825
29245.948	-511586.632
29245.929	-511586.444
29245.9095	-511586.253
29245.8725	-511586.0635
29245.853	-511585.8715
29245.8155	-511585.6795
29245.769	-511585.493
29245.741	-511585.299
29245.694	-511585.1135
29245.629	-511584.9295
29245.5645	-511584.7455
29245.5085	-511584.56
29245.407	-511584.387
29245.3145	-511584.217
29245.213	-511584.0485
29245.1205	-511583.881
29245.0095	-511583.717
29244.908	-511583.5535
29244.7975	-511583.3925
29244.687	-511583.2385
29244.576	-511583.0785
29244.4655	-511582.9175
29244.3365	-511582.7665
29244.198	-511582.6265
29244.069	-511582.4845
29243.949	-511582.329
29243.793	-511582.22
29243.664	-511582.0855
29243.5165	-511581.9565
29243.3695	-511581.841
29243.222	-511581.7185
29243.075	-511581.5905
29242.9275	-511581.4715
29242.78	-511581.3405
29242.633	-511581.227
29242.4855	-511581.101
29242.3385	-511580.971
29242.182	-511580.8575
29242.0345	-511580.7275
29241.8965	-511580.602
29241.731	-511580.485
29241.5835	-511580.364
29241.4275	-511580.2415
29241.28	-511580.1235
29241.1325	-511579.997
29240.9765	-511579.8865
29240.829	-511579.7545
29240.682	-511579.632
29240.5435	-511579.4965
29240.387	-511579.375
29240.2305	-511579.254
29240.0925	-511579.123
29239.936	-511579.0015
29239.798	-511578.8705
29239.6415	-511578.749
29239.4945	-511578.629
29239.347	-511578.4955
29239.1995	-511578.3725
29239.0525	-511578.2445
29238.896	-511578.1245
29238.758	-511577.99
29238.6195	-511577.8545
29238.4725	-511577.7275
29238.3345	-511577.5965
29238.187	-511577.4685
29238.049	-511577.332
29237.8925	-511577.215
29237.7545	-511577.0785
29237.607	-511576.954
29237.4595	-511576.827
29237.3035	-511576.7015
29237.165	-511576.5735
29236.9995	-511576.4645
29236.843	-511576.349
29236.687	-511576.234
29236.5305	-511576.1215
29236.3555	-511576.028
29236.19	-511575.943
29236.0065	-511575.88
29235.8135	-511575.8295
29235.63	-511575.7885
29235.437	-511575.745
29235.2445	-511575.727
29235.052	-511575.728
29234.859	-511575.729
29234.6665	-511575.758
29234.474	-511575.7865
29234.2815	-511575.8055
29234.098	-511575.8615
29233.915	-511575.93
29233.732	-511575.9955
29233.558	-511576.0775
29233.3745	-511576.1585
29233.2005	-511576.248
29233.036	-511576.3495
29232.8715	-511576.4535
29232.7155	-511576.554
29232.5605	-511576.6785
29232.3955	-511576.789
29232.2495	-511576.916
29232.094	-511577.0385
29231.9475	-511577.1675
29231.8105	-511577.2975
29231.6735	-511577.443
29231.5455	-511577.587
29231.427	-511577.74
29231.29	-511577.876
29231.171	-511578.021
29231.0435	-511578.174
29230.9245	-511578.3285
29230.7875	-511578.465
29230.678	-511578.6215
29230.5685	-511578.783
29230.45	-511578.9395
29230.3315	-511579.099
29230.213	-511579.248
29230.1035	-511579.4105
29229.9755	-511579.554
29229.8475	-511579.7025
29229.738	-511579.86
29229.6195	-511580.013
29229.501	-511580.166
29229.382	-511580.319
29229.2635	-511580.468
29229.1355	-511580.6155
29229.017	-511580.774
29228.889	-511580.9205
29228.7615	-511581.067
29228.6335	-511581.21
29228.5055	-511581.3575
29228.387	-511581.5075
29228.259	-511581.655
29228.095	-511581.8445
29227.9395	-511582.034
29227.775	-511582.2235
29227.62	-511582.415
29227.4555	-511582.6055
29227.3005	-511582.797
29227.1455	-511582.99
29226.99	-511583.1825
29226.8255	-511583.3775
29226.6705	-511583.5715
29226.5155	-511583.7675
29226.36	-511583.962
29226.205	-511584.1595
29226.05	-511584.3565
29225.8945	-511584.5545
29225.7395	-511584.754
29225.5845	-511584.953
29225.4385	-511585.1535
29225.283	-511585.354
29225.128	-511585.5555
29224.973	-511585.758
29224.8175	-511585.9605
29224.6625	-511586.1645
29224.5075	-511586.369
29224.3525	-511586.574
29224.2065	-511586.781
29224.051	-511586.9865
29223.896	-511587.1935
29223.741	-511587.4005
29223.586	-511587.61
29223.4215	-511587.819
29223.2665	-511588.0285
29223.1115	-511588.2385
29222.956	-511588.449
29222.801	-511588.66
29222.637	-511588.8715
29222.4815	-511589.085
29222.3175	-511589.2975
29222.1625	-511589.511
29221.998	-511589.726
29221.8335	-511589.9405
29221.6695	-511590.1555
29221.505	-511590.372
29221.341	-511590.588
29221.1765	-511590.805
29221.0125	-511591.022
29220.848	-511591.241
29220.6745	-511591.459
29220.4555	-511591.7585
29220.3185	-511591.929
29220.191	-511592.0975
29220.054	-511592.268
29219.9265	-511592.442
29219.7985	-511592.613
29219.6615	-511592.7815
29219.5245	-511592.952
29219.397	-511593.126
29219.26	-511593.299
29219.1325	-511593.4715
29218.9955	-511593.6445
29218.8675	-511593.8165
29218.7305	-511593.9915
29218.594	-511594.161
29218.466	-511594.335
29218.329	-511594.51
29218.2015	-511594.683
29218.0645	-511594.859
29217.9275	-511595.033
29217.7905	-511595.2035
29217.6535	-511595.3755
29217.5165	-511595.5485
29217.38	-511595.719
29217.243	-511595.8895
29217.115	-511596.069
29216.9785	-511596.245
29216.8505	-511596.4225
29216.7135	-511596.5955
29216.5765	-511596.7715
29216.4765	-511596.9115
29216.3395	-511597.0885
29216.2025	-511597.266
29216.0655	-511597.4455
29215.9285	-511597.6205
29215.792	-511597.801
29215.655	-511597.9805
29215.518	-511598.1555
29215.381	-511598.335
29215.244	-511598.5135
29215.1075	-511598.6885
29214.9705	-511598.8625
29214.8335	-511599.041
29214.6875	-511599.217
29214.5595	-511599.3955
29214.4135	-511599.566
29214.2675	-511599.7335
29214.1305	-511599.913
29214.003	-511600.0945
29213.866	-511600.275
29213.729	-511600.4525
29213.583	-511600.624
29213.4555	-511600.8025
29213.3185	-511600.984
29213.1815	-511601.1595
29213.0445	-511601.333
29212.9075	-511601.516
29212.78	-511601.6955
29212.643	-511601.875
29212.5155	-511602.0545
29212.3785	-511602.2325
29212.2505	-511602.413
29212.114	-511602.5905
29211.986	-511602.769
29211.84	-511602.943
29211.703	-511603.117
29211.566	-511603.2895
29211.429	-511603.4625
29211.2925	-511603.64
29211.1645	-511603.817
29211.0275	-511603.991
29210.9	-511604.1695
29210.754	-511604.34
29210.626	-511604.5185
29210.489	-511604.6925
29210.3615	-511604.8665
29210.2245	-511605.0405
29210.0875	-511605.213
29209.9505	-511605.3795
29209.823	-511605.562
29209.7045	-511605.745
29209.5675	-511605.911
29209.4305	-511606.0875
29209.303	-511606.258
29209.166	-511606.433
29209.038	-511606.6025
29208.892	-511606.768
29208.7735	-511606.9475
29208.6455	-511607.1225
29208.518	-511607.293
29208.39	-511607.47
29208.2625	-511607.644
29208.144	-511607.819
29208.0255	-511607.9965
29207.8975	-511608.1725
29207.77	-511608.3465
29207.6515	-511608.519
29207.5145	-511608.6865
29207.3865	-511608.8575
29207.268	-511609.03
29207.1405	-511609.1995
29207.0035	-511609.3615
29206.8755	-511609.5265
29206.748	-511609.691
29206.62	-511609.858
29206.492	-511610.0235
29206.355	-511610.181
29206.2185	-511610.3405
29206.0905	-511610.499
29205.9535	-511610.6535
29205.8165	-511610.811
29205.6885	-511610.976
29205.57	-511611.14
29205.433	-511611.2975
29205.3055	-511611.4515
29205.1775	-511611.6125
29205.0495	-511611.773
29204.931	-511611.935
29204.8125	-511612.099
29204.6755	-511612.251
29204.5475	-511612.4065
29204.438	-511612.5725
29204.329	-511612.74
29204.192	-511612.8895
29204.073	-511613.0515
29203.9635	-511613.211
29203.8265	-511613.3565
29203.699	-511613.5085
29203.58	-511613.667
29203.4525	-511613.819
29203.343	-511613.9785
29203.2245	-511614.137
29203.0965	-511614.2915
29202.987	-511614.4545
29202.8775	-511614.618
29202.759	-511614.779
29202.6495	-511614.9385
29202.5125	-511615.086
29202.3845	-511615.237
29202.257	-511615.3815
29202.1105	-511615.5215
29201.9825	-511615.668
29201.855	-511615.819
29201.727	-511615.9655
29201.599	-511616.1185
29201.4715	-511616.2725
29201.3435	-511616.421
29201.2155	-511616.569
29201.088	-511616.721
29200.969	-511616.8805
29200.8505	-511617.039
29200.732	-511617.1985
29200.6225	-511617.357
29200.4945	-511617.5135
29200.376	-511617.6655
29200.2575	-511617.825
29200.139	-511617.986
29200.02	-511618.14
29199.8925	-511618.293
